timestamp,totalWalletBalance,totalUnrealizedProfit,totalMarginBalance,totalPositionInitialMargin,totalOpenOrderInitialMargin,availableBalance,maxWithdrawAmount
2026-02-26T03:17:21Z,5005.21203360,-4.97157188,5000.24046172,2120.97286879,0.00000000,2878.65610967,2878.65610967
2026-02-26T03:17:24Z,5005.21203360,-5.00227032,5000.20976328,2120.92991801,0.00000000,2878.70074213,2878.70074213
2026-02-26T03:18:36Z,5005.21203360,-4.02717874,5001.18485486,2121.07685091,0.00000000,2879.29430299,2879.29430299
2026-02-26T03:18:39Z,5005.21203360,-4.24895221,5000.96308139,2121.18180221,0.00000000,2879.07168864,2879.07168864
2026-02-26T03:19:55Z,5005.21203360,-4.50420390,5000.70782970,2120.73328481,0.00000000,2879.63919299,2879.63919299
2026-02-26T03:19:57Z,5005.21203360,-4.51820306,5000.69383054,2120.73498440,0.00000000,2879.62989611,2879.62989611
2026-02-26T03:21:15Z,5005.21203360,-3.48717061,5001.72486299,2117.62337070,0.00000000,2882.20350423,2882.20350423
2026-02-26T03:21:18Z,5005.21203360,-3.55186202,5001.66017158,2117.62041387,0.00000000,2882.14230912,2882.14230912
2026-02-26T03:22:40Z,5005.21203360,-4.91646129,5000.29557231,2118.81431950,0.00000000,2881.21651961,2881.21651961
2026-02-26T03:22:41Z,5005.21203360,-4.89773976,5000.31429384,2118.78945275,0.00000000,2881.25011389,2881.25011389
2026-02-26T03:23:54Z,5005.21203360,-4.34687839,5000.86515521,2118.70278853,0.00000000,2881.72794362,2881.72794362
2026-02-26T03:23:55Z,5005.21203360,-4.37292006,5000.83911354,2118.71430936,0.00000000,2881.70397953,2881.70397953
2026-02-26T03:25:17Z,5005.21203360,-5.05545484,5000.15657876,2118.61480617,0.00000000,2881.25276180,2881.25276180
2026-02-26T03:25:21Z,5005.21203360,-5.05545484,5000.15657876,2118.61480617,0.00000000,2881.25276180,2881.25276180
2026-02-26T03:26:29Z,5005.21203360,-4.59433976,5000.61769384,2120.52290413,0.00000000,2879.67077678,2879.67077678
2026-02-26T03:26:34Z,5005.21203360,-5.07488607,5000.13714753,2120.40275079,0.00000000,2879.24819317,2879.24819317
2026-02-26T03:27:43Z,5005.21203360,-4.71920294,5000.49283066,2119.51482644,0.00000000,2880.61658059,2880.61658059
2026-02-26T03:27:48Z,5005.21203360,-4.73818246,5000.47385114,2119.51867409,0.00000000,2880.76430353,2880.76430353
2026-02-26T03:28:55Z,5005.21203360,-4.52100134,5000.69103226,2120.08738352,0.00000000,2880.19507537,2880.19507537
2026-02-26T03:29:01Z,5005.21203360,-4.81501735,5000.39701625,2120.22379153,0.00000000,2879.93409124,2879.93409124
2026-02-26T03:30:13Z,5005.21203360,-4.90542200,5000.30661160,2119.92317182,0.00000000,2880.19198566,2880.19198566
2026-02-26T03:30:19Z,5005.21203360,-4.64595987,5000.56607373,2119.50786956,0.00000000,2880.47049427,2880.47049427
2026-02-26T03:30:58Z,5005.21203360,-4.35944256,5000.85259104,2118.48808316,0.00000000,2881.73063567,2881.73063567
2026-02-26T03:31:25Z,5005.21203360,-3.97021693,5001.24181667,2120.24059132,0.00000000,2880.55787230,2880.55787230
2026-02-26T03:32:14Z,5005.21203360,-3.22565291,5001.98638069,2121.62532509,0.00000000,2879.83899789,2879.83899789
2026-02-26T03:32:40Z,5005.21203360,-2.64787422,5002.56415938,2122.29410123,0.00000000,2879.49436497,2879.49436497
2026-02-26T03:32:56Z,5005.21203360,-2.49665687,5002.71537673,2122.23147491,0.00000000,2879.80751124,2879.80751124
2026-02-26T03:33:52Z,5005.21203360,-3.58232185,5001.62971175,2125.85827833,0.00000000,2875.49219356,2875.49219356
2026-02-26T03:34:11Z,5005.21203360,-3.75160777,5001.46042583,2124.04389544,0.00000000,2877.23999907,2877.23999907
2026-02-26T03:35:08Z,5005.21203360,-2.72833417,5002.48369943,2124.26284995,0.00000000,2877.82028525,2877.82028525
2026-02-26T03:35:29Z,5005.21203360,-2.83510761,5002.37692599,2123.91594835,0.00000000,2878.24816622,2878.24816622
2026-02-26T03:36:19Z,5005.21203360,-3.45819700,5001.75383660,2124.78478815,0.00000000,2876.74290809,2876.74290809
2026-02-26T03:36:44Z,5005.21203360,-2.50436284,5002.70767076,2123.73996252,0.00000000,2878.81690592,2878.81690592
2026-02-26T03:37:31Z,5005.21203360,-2.05327975,5003.15875385,2121.38732273,0.00000000,2880.84038086,2880.84038086
2026-02-26T03:37:58Z,5005.21203360,-1.84130951,5003.37072409,2121.68753761,0.00000000,2881.06893698,2881.06893698
2026-02-26T03:38:42Z,5005.21203360,-2.17692197,5003.03511163,2121.97487416,0.00000000,2880.26473696,2880.26473696
2026-02-26T03:39:12Z,5005.21203360,-1.91345353,5003.29858007,2122.27246620,0.00000000,2880.36518829,2880.36518829
2026-02-26T03:39:55Z,5005.21203360,-1.82677677,5003.38525683,2121.22404694,0.00000000,2881.67826106,2881.67826106
2026-02-26T03:40:25Z,5005.21203360,-1.66129319,5003.55074041,2120.60202946,0.00000000,2882.59849383,2882.59849383
2026-02-26T03:41:10Z,5005.21203360,-1.92655329,5003.28548031,2121.66866130,0.00000000,2881.22811721,2881.22811721
2026-02-26T03:41:41Z,5005.21203360,-1.39891277,5003.81312083,2122.96558870,0.00000000,2880.69960837,2880.69960837
2026-02-26T03:42:25Z,5005.21203360,-1.77649986,5003.43553374,2123.96297251,0.00000000,2878.93576040,2878.93576040
2026-02-26T03:42:54Z,5005.21203360,-2.60055567,5002.61147793,2124.33352392,0.00000000,2877.94446307,2877.94446307
2026-02-26T03:43:44Z,5005.21203360,-3.20519718,5002.00683642,2125.32688906,0.00000000,2876.21082720,2876.21082720
2026-02-26T03:44:13Z,5005.21203360,-3.40992347,5001.80211013,2125.23698335,0.00000000,2876.46500186,2876.46500186
2026-02-26T03:44:59Z,5005.21203360,-3.71690288,5001.49513072,2125.12671160,0.00000000,2876.02415006,2876.02415006
2026-02-26T03:45:27Z,5005.21203360,-3.44790029,5001.76413331,2124.36659598,0.00000000,2877.27151097,2877.27151097
2026-02-26T03:46:12Z,5005.21203360,-3.11201507,5002.10001853,2124.38286566,0.00000000,2877.51977124,2877.51977124
2026-02-26T03:46:43Z,5005.21203360,-3.39628062,5001.81575298,2125.07272318,0.00000000,2876.38233945,2876.38233945
2026-02-26T03:47:25Z,5005.21203360,-4.32828739,5000.88374621,2125.56983987,0.00000000,2875.00571945,2875.00571945
2026-02-26T03:47:58Z,5005.21203360,-4.04064111,5001.17139249,2125.35409037,0.00000000,2875.48506089,2875.48506089
2026-02-26T03:48:40Z,5005.21203360,-3.87195714,5001.34007646,2126.17798831,0.00000000,2874.36290577,2874.36290577
2026-02-26T03:49:23Z,5005.21203360,-3.36854125,5001.84349235,2125.66895347,0.00000000,2875.80162664,2875.80162664
2026-02-26T03:49:51Z,5005.21203360,-3.95926822,5001.25276538,2125.62918712,0.00000000,2875.48620175,2875.48620175
2026-02-26T03:50:34Z,5005.21203360,-2.79602678,5002.41600682,2123.81589626,0.00000000,2877.89125557,2877.89125557
2026-02-26T03:51:01Z,5005.21203360,-2.35098520,5002.86104840,2124.29557545,0.00000000,2878.06771134,2878.06771134
2026-02-26T03:51:49Z,5005.21203360,-2.26836874,5002.94366486,2124.02871568,0.00000000,2878.13969178,2878.13969178
2026-02-26T03:52:15Z,5005.21203360,-2.25939380,5002.95263980,2123.77588085,0.00000000,2878.94054960,2878.94054960
2026-02-26T03:53:07Z,5005.21203360,-2.30792443,5002.90410917,2123.52274507,0.00000000,2879.16955323,2879.16955323
2026-02-26T03:53:26Z,5005.21203360,-2.21730278,5002.99473082,2123.93123424,0.00000000,2878.45142647,2878.45142647
2026-02-26T03:54:22Z,5005.21203360,-2.33295903,5002.87907457,2122.65318753,0.00000000,2879.94862152,2879.94862152
2026-02-26T03:54:38Z,5005.21203360,-2.01801552,5003.19401808,2122.53523383,0.00000000,2880.25392339,2880.25392339
2026-02-26T03:55:33Z,5005.21203360,-2.06856002,5003.14347358,2122.21566772,0.00000000,2880.64542945,2880.64542945
2026-02-26T03:55:50Z,5005.21203360,-1.99609205,5003.21594155,2121.89022889,0.00000000,2881.13929395,2881.13929395
2026-02-26T03:56:47Z,5005.21203360,-0.95892412,5004.25310948,2122.16504491,0.00000000,2881.41403603,2881.41403603
2026-02-26T03:57:04Z,5005.21203360,-0.73295685,5004.47907675,2122.36936129,0.00000000,2881.47420872,2881.47420872
2026-02-26T03:58:02Z,5005.21203360,-1.11570912,5004.09632448,2121.13478381,0.00000000,2882.79733405,2882.79733405
2026-02-26T03:58:21Z,5005.21203360,-0.67508992,5004.53694368,2121.27722782,0.00000000,2883.07386057,2883.07386057
2026-02-26T03:59:12Z,5005.21203360,-1.19276773,5004.01926587,2121.43315703,0.00000000,2882.47083329,2882.47083329
2026-02-26T03:59:32Z,5005.21203360,-0.79938751,5004.41264609,2121.66947661,0.00000000,2882.64952280,2882.64952280
2026-02-26T04:00:22Z,5005.21203360,-0.14487072,5005.06716288,2120.15993965,0.00000000,2884.06713006,2884.06713006
2026-02-26T04:00:42Z,5005.21203360,-0.44371427,5004.76831933,2121.72633999,0.00000000,2882.50678837,2882.50678837
2026-02-26T04:01:32Z,5005.21203360,-0.65449691,5004.55753669,2121.67497474,0.00000000,2882.34752248,2882.34752248
2026-02-26T04:01:54Z,5005.21203360,-0.82282076,5004.38921284,2122.08137029,0.00000000,2881.79752571,2881.79752571
2026-02-26T04:02:43Z,5005.21203360,-0.88396701,5004.32806659,2119.90696105,0.00000000,2883.97945402,2883.97945402
2026-02-26T04:03:13Z,5005.21203360,-0.57133268,5004.64070092,2120.44744921,0.00000000,2883.68334512,2883.68334512
2026-02-26T04:04:04Z,5005.21203360,-0.58728727,5004.62474633,2121.88372648,0.00000000,2881.05218801,2881.05218801
2026-02-26T04:04:27Z,5005.21203360,-0.11813603,5005.09389757,2122.08075089,0.00000000,2882.87608671,2882.87608671
2026-02-26T04:05:17Z,5005.21203360,-0.02804419,5005.18398941,2122.06893720,0.00000000,2883.06826398,2883.06826398
2026-02-26T04:05:41Z,5005.21203360,-0.00399596,5005.20803764,2122.59565991,0.00000000,2882.33268618,2882.33268618
2026-02-26T04:05:44Z,5005.21203360,0.15415676,5005.36619036,2122.41042329,0.00000000,2882.70446321,2882.70446321
2026-02-26T04:07:01Z,5005.21203360,0.79270591,5006.00473951,2122.58565190,0.00000000,2883.18454312,2883.18454312
2026-02-26T04:07:02Z,5005.21203360,0.83012378,5006.04215738,2122.55191987,0.00000000,2883.29767278,2883.29767278
2026-02-26T04:07:19Z,5005.21203360,0.72339200,5005.93542560,2122.99394284,0.00000000,2882.58418582,2882.58418582
2026-02-26T04:08:14Z,5005.21203360,1.10294277,5006.31497637,2122.73841148,0.00000000,2883.44052613,2883.44052613
2026-02-26T04:08:31Z,5005.21203360,1.04860280,5006.26063640,2122.82198145,0.00000000,2883.27644997,2883.27644997
2026-02-26T04:09:25Z,5005.21203360,0.88419685,5006.09623045,2123.56670320,0.00000000,2882.04269208,2882.04269208
2026-02-26T04:09:43Z,5005.21203360,1.46770528,5006.67973888,2124.47366008,0.00000000,2880.88790139,2880.88790139
2026-02-26T04:10:38Z,5005.21203360,0.22167349,5005.43370709,2129.62313605,0.00000000,2874.36802156,2874.36802156
2026-02-26T04:10:55Z,5005.21203360,0.11064705,5005.32268065,2132.77198976,0.00000000,2870.70955942,2870.70955942
2026-02-26T04:11:50Z,5005.21203360,1.25639429,5006.46842789,2131.14710598,0.00000000,2874.85772869,2874.85772869
2026-02-26T04:12:08Z,5005.21203360,1.02219018,5006.23422378,2130.76128777,0.00000000,2875.28526375,2875.28526375
2026-02-26T05:25:08Z,5005.21203360,16.34400016,5021.55603376,2119.12927986,0.00000000,2902.21164836,2902.21164836
2026-02-26T05:25:35Z,5005.21203360,15.72217904,5020.93421264,2118.93234051,0.00000000,2901.74017914,2901.74017914
2026-02-26T05:26:19Z,5005.21203360,15.35027559,5020.56230919,2120.09924505,0.00000000,2900.14506414,2900.14506414
2026-02-26T05:26:45Z,5005.21203360,14.50504424,5019.71707784,2122.03606397,0.00000000,2897.24256587,2897.24256587
2026-02-26T05:27:28Z,5111.15312896,-92.54404671,5018.60908225,543.53662397,0.00000000,4475.02249245,4475.02249245
2026-02-26T05:27:57Z,5018.46642861,0.00000000,5018.46642861,0.00000000,0.00000000,5018.46642861,5018.46642861
2026-02-26T05:28:38Z,5018.46642861,0.00000000,5018.46642861,0.00000000,0.00000000,5018.46642861,5018.46642861
2026-02-26T05:29:07Z,5018.36646714,-0.14258401,5018.22388313,100.03276526,0.00000000,4918.19111787,4918.19111787
2026-02-26T05:30:13Z,5018.06775493,-1.86514150,5016.20261343,399.60548887,0.00000000,4616.04839601,4616.04839601
2026-02-26T05:30:26Z,5018.06775493,-1.42695562,5016.64079931,399.38639593,0.00000000,4616.56192269,4616.56192269
2026-02-26T05:31:22Z,5018.06775493,-0.64443329,5017.42332164,398.99513476,0.00000000,4618.30376179,4618.30376179
2026-02-26T05:31:36Z,5018.06775493,-0.80664307,5017.26111186,399.07623966,0.00000000,4617.60835312,4617.60835312
2026-02-26T05:32:39Z,5018.06775493,-0.70663993,5017.36111500,399.02623808,0.00000000,4618.24624537,4618.24624537
2026-02-26T05:32:46Z,5018.06775493,-1.30192288,5016.76583205,399.32387955,0.00000000,4616.80082640,4616.80082640
2026-02-26T05:33:48Z,5018.06775493,-1.52366531,5016.54408962,399.43475078,0.00000000,4616.96835885,4616.96835885
2026-02-26T05:33:56Z,5018.06775493,-1.52560475,5016.54215018,399.43572049,0.00000000,4616.99553149,4616.99553149
2026-02-26T05:34:48Z,5018.06775493,-2.61037850,5015.45737643,399.97810736,0.00000000,4615.47245813,4615.47245813
2026-02-26T05:34:59Z,5018.06775493,-2.96878367,5015.09897126,400.15730995,0.00000000,4614.65331786,4614.65331786
2026-02-26T05:35:57Z,5018.06775493,-2.60747570,5015.46027923,399.97665597,0.00000000,4615.01239321,4615.01239321
2026-02-26T05:36:10Z,5018.06775493,-2.46662772,5015.60112721,399.90623197,0.00000000,4615.22160398,4615.22160398
2026-02-26T05:37:07Z,5018.06775493,-1.97597179,5016.09178314,399.66090401,0.00000000,4616.31581694,4616.31581694
2026-02-26T05:37:20Z,5018.06775493,-1.58462144,5016.48313349,399.46522884,0.00000000,4616.11589532,4616.11589532
2026-02-26T05:38:16Z,5018.06775493,-1.37497857,5016.69277636,399.36040740,0.00000000,4616.80664195,4616.80664195
2026-02-26T05:38:31Z,5018.06775493,-1.44945492,5016.61830001,399.39764558,0.00000000,4616.73909346,4616.73909346
2026-02-26T05:39:25Z,5018.06775493,-1.81395693,5016.25379800,399.57989658,0.00000000,4616.12858124,4616.12858124
2026-02-26T05:39:41Z,5018.06775493,-2.09701455,5015.97074038,399.72142539,0.00000000,4615.80040629,4615.80040629
2026-02-26T05:40:34Z,5018.06775493,-1.94330479,5016.12445014,399.64457050,0.00000000,4616.02415109,4616.02415109
2026-02-26T05:40:49Z,5018.06775493,-1.86663342,5016.20112151,399.60623482,0.00000000,4616.14845814,4616.14845814
2026-02-26T05:40:58Z,5018.06775493,-1.85266899,5016.21508594,399.59925260,0.00000000,4616.15174048,4616.15174048
2026-02-26T05:41:00Z,5018.06775493,-1.82879190,5016.23896303,399.58731406,0.00000000,4616.17662105,4616.17662105
2026-02-26T05:41:21Z,5018.06775493,-1.99167247,5016.07608246,399.66875435,0.00000000,4616.33090026,4616.33090026
2026-02-26T05:41:54Z,5018.06775493,-2.54043028,5015.52732465,399.94313325,0.00000000,4615.12214815,4615.12214815
2026-02-26T05:42:02Z,5018.06775493,-2.63257264,5015.43518229,399.98920443,0.00000000,4614.99163418,4614.99163418
2026-02-26T05:42:05Z,5018.06775493,-2.74713775,5015.32061718,400.04648699,0.00000000,4614.82770164,4614.82770164
2026-02-26T05:43:30Z,5018.06775493,-3.02768363,5015.04007130,400.18675995,0.00000000,4614.37960115,4614.37960115
2026-02-26T05:43:31Z,5018.06775493,-3.02768363,5015.04007130,400.18675995,0.00000000,4614.37960115,4614.37960115
2026-02-26T05:44:43Z,5018.06775493,-2.92827063,5015.13948430,400.13705344,0.00000000,4614.53052129,4614.53052129
2026-02-26T05:44:45Z,5018.06775493,-2.92827063,5015.13948430,400.13705344,0.00000000,4614.53052129,4614.53052129
2026-02-26T05:45:52Z,5018.06775493,-3.44682015,5014.62093478,400.39632820,0.00000000,4613.72083293,4613.72083293
2026-02-26T05:45:57Z,5018.06775493,-3.46770729,5014.60004764,400.40677177,0.00000000,4614.05995203,4614.05995203
2026-02-26T05:47:02Z,5018.06775493,-3.25909102,5014.80866391,400.30246362,0.00000000,4613.99026745,4613.99026745
2026-02-26T05:47:08Z,5018.06775493,-3.41117828,5014.65657665,400.37850725,0.00000000,4613.88303656,4613.88303656
2026-02-26T05:48:11Z,5018.06775493,-4.15887047,5013.90888446,400.75235336,0.00000000,4613.06602385,4613.06602385
2026-02-26T05:48:17Z,5018.06775493,-4.49285923,5013.57489570,400.91934773,0.00000000,4612.34812380,4612.34812380
2026-02-26T05:49:21Z,5018.06775493,-4.33891241,5013.72884252,400.84237432,0.00000000,4612.52932536,4612.52932536
2026-02-26T05:49:27Z,5018.06775493,-4.28983640,5013.77791853,400.81783632,0.00000000,4612.59470686,4612.59470686
2026-02-26T05:50:29Z,5018.06775493,-4.08607816,5013.98167677,400.71595719,0.00000000,4612.90564262,4612.90564262
2026-02-26T05:50:35Z,5018.06775493,-3.96641877,5014.10133616,400.65612750,0.00000000,4613.00395947,4613.00395947
2026-02-26T05:51:37Z,5018.06775493,-3.70159600,5014.36615893,400.52371612,0.00000000,4613.72873588,4613.72873588
2026-02-26T05:51:43Z,5018.06775493,-3.76207451,5014.30568042,400.55395537,0.00000000,4613.67836713,4613.67836713
2026-02-26T05:52:45Z,5018.06775493,-3.51102414,5014.55673079,400.42843020,0.00000000,4613.85031560,4613.85031560
2026-02-26T05:52:53Z,5018.06775493,-3.63569814,5014.43205679,400.49076719,0.00000000,4613.34780976,4613.34780976
2026-02-26T05:53:55Z,5017.65719083,-3.50107817,5014.15611266,913.62868721,0.00000000,4099.95981261,4099.95981261
2026-02-26T05:54:02Z,5017.65719083,-3.28204476,5014.37514607,913.51917051,0.00000000,4100.61609858,4100.61609858
2026-02-26T05:55:04Z,5017.65719083,-3.48887192,5014.16831891,913.62258409,0.00000000,4099.96303433,4099.96303433
2026-02-26T05:55:11Z,5017.65719083,-3.56560282,5014.09158801,913.66094953,0.00000000,4099.83008593,4099.83008593
2026-02-26T05:56:12Z,5017.65719083,-4.22234304,5013.43484779,913.98931965,0.00000000,4098.64962239,4098.64962239
2026-02-26T05:56:20Z,5017.65719083,-4.07615379,5013.58103704,913.91622503,0.00000000,4098.79319363,4098.79319363
2026-02-26T05:57:23Z,5017.65719083,-3.78654442,5013.87064641,913.77142034,0.00000000,4099.02482150,4099.02482150
2026-02-26T05:57:29Z,5017.65719083,-3.21715886,5014.44003197,913.48672755,0.00000000,4099.68360582,4099.68360582
2026-02-26T05:58:32Z,5017.65719083,-3.35366854,5014.30352229,913.55498241,0.00000000,4100.16992546,4100.16992546
2026-02-26T05:58:39Z,5017.65719083,-3.72644885,5013.93074198,913.74137256,0.00000000,4099.14263213,4099.14263213
2026-02-26T05:58:59Z,5017.65719083,-3.08475741,5014.57243342,913.42052685,0.00000000,4100.60893231,4100.60893231
2026-02-26T05:59:52Z,5017.65719083,-3.46412546,5014.19306537,913.61021088,0.00000000,4099.87181844,4099.87181844
2026-02-26T06:00:09Z,5017.65719083,-4.02257231,5013.63461852,913.88943430,0.00000000,4099.17472374,4099.17472374
2026-02-26T06:01:01Z,5017.65719083,-3.17369940,5014.48349143,913.46499785,0.00000000,4100.09210440,4100.09210440
2026-02-26T06:01:18Z,5017.65719083,-1.33256064,5016.32463019,912.54442845,0.00000000,4101.92495073,4101.92495073
2026-02-26T06:02:10Z,5017.65719083,-0.35882017,5017.29837066,912.05755822,0.00000000,4103.73956873,4103.73956873
2026-02-26T06:02:28Z,5017.65719083,-0.29027894,5017.36691189,912.02328758,0.00000000,4104.68131191,4104.68131191
2026-02-26T06:03:19Z,5017.65719083,-0.05600328,5017.60118755,911.90614974,0.00000000,4104.86088501,4104.86088501
2026-02-26T06:03:37Z,5017.65719083,-0.47074806,5017.18644277,912.11352218,0.00000000,4104.04049045,4104.04049045
2026-02-26T06:04:28Z,5017.65719083,-2.11621607,5015.54097476,912.93625614,0.00000000,4102.21450922,4102.21450922
2026-02-26T06:04:48Z,5017.65719083,-2.30996153,5015.34722930,913.03312890,0.00000000,4101.47707185,4101.47707185
2026-02-26T06:05:37Z,5017.65719083,-3.47525262,5014.18193821,913.61577443,0.00000000,4099.64607672,4099.64607672
2026-02-26T06:05:56Z,5017.65719083,-5.05996016,5012.59723067,914.40812820,0.00000000,4097.94068771,4097.94068771
2026-02-26T06:06:46Z,5017.65719083,-5.41446218,5012.24272865,914.58537921,0.00000000,4097.58611160,4097.58611160
2026-02-26T06:07:06Z,5017.65719083,-5.90927541,5011.74791542,914.83278583,0.00000000,4096.86828551,4096.86828551
2026-02-26T06:07:32Z,5017.65719083,-6.27466204,5011.38252879,915.01547918,0.00000000,4095.70672122,4095.70672122
2026-02-26T06:07:40Z,5017.65719083,-7.46663223,5010.19055860,915.61146425,0.00000000,4094.44569888,4094.44569888
2026-02-26T06:07:56Z,5017.65719083,-8.65228479,5009.00490604,916.20429053,0.00000000,4092.68836838,4092.68836838
2026-02-26T06:08:50Z,5017.65719083,-9.04076563,5008.61642520,916.39853095,0.00000000,4092.14595172,4092.14595172
2026-02-26T06:09:12Z,5017.65719083,-9.13527354,5008.52191729,916.44578492,0.00000000,4091.58088449,4091.58088449
2026-02-26T06:10:01Z,5017.65719083,-5.93119567,5011.72599516,914.84374597,0.00000000,4096.25241858,4096.25241858
2026-02-26T06:10:25Z,5017.65719083,-5.89206556,5011.76512527,914.82418090,0.00000000,4096.87094700,4096.87094700
2026-02-26T06:11:13Z,5017.65719083,-8.06449078,5009.59270005,915.91039353,0.00000000,4093.35880114,4093.35880114
2026-02-26T06:11:38Z,5017.65719083,-8.17367898,5009.48351185,915.96498762,0.00000000,4093.15043303,4093.15043303
2026-02-26T06:12:24Z,5017.65719083,-6.86979770,5010.78739313,915.31304700,0.00000000,4095.03007017,4095.03007017
2026-02-26T06:12:47Z,5017.65719083,-6.56588245,5011.09130838,915.16108937,0.00000000,4095.91848788,4095.91848788
2026-02-26T06:13:34Z,5017.65719083,-6.75545000,5010.90174083,915.25587314,0.00000000,4095.31729828,4095.31729828
2026-02-26T06:13:59Z,5017.65719083,-7.07116624,5010.58602459,915.41373126,0.00000000,4094.82453920,4094.82453920
2026-02-26T06:14:43Z,5017.65719083,-6.98412160,5010.67306923,915.37020894,0.00000000,4095.24203385,4095.24203385
2026-02-26T06:15:09Z,5017.65719083,-7.25301415,5010.40417668,915.50465520,0.00000000,4094.88216064,4094.88216064
2026-02-26T06:15:55Z,5017.65719083,-7.15002625,5010.50716458,915.45316128,0.00000000,4094.70572897,4094.70572897
2026-02-26T06:16:27Z,5017.65719083,-6.07744682,5011.57974401,914.91687157,0.00000000,4096.00095370,4096.00095370
2026-02-26T06:17:04Z,5017.65719083,-6.93529839,5010.72189244,915.34579733,0.00000000,4095.37609511,4095.37609511
2026-02-26T06:17:38Z,5017.65719083,-6.44310055,5011.21409028,915.09969841,0.00000000,4095.68654944,4095.68654944
2026-02-26T06:18:15Z,5017.65719083,-5.97968210,5011.67750873,914.86798919,0.00000000,4096.08753674,4096.08753674
2026-02-26T06:18:48Z,5017.59321087,-3.88246242,5013.71074845,957.90208535,0.00000000,4054.64754272,4054.64754272
2026-02-26T06:19:28Z,5017.32140474,-3.08366806,5014.23773668,1097.41483194,0.00000000,3915.74834885,3915.74834885
2026-02-26T06:20:03Z,5017.04176943,-4.51114319,5012.53062624,1161.73056875,0.00000000,3850.04069740,3850.04069740
2026-02-26T06:20:42Z,5016.76218285,-7.66098816,5009.10119469,1190.54970599,0.00000000,3817.69202733,3817.69202733
2026-02-26T06:21:17Z,5016.60247515,-8.51272572,5008.08974943,1206.61904782,0.00000000,3800.63175037,3800.63175037
2026-02-26T06:21:57Z,5016.60247515,-7.39284659,5009.20962856,1206.25351642,0.00000000,3802.66758234,3802.66758234
2026-02-26T06:22:37Z,5016.60247515,-5.66551765,5010.93695750,1205.78179936,0.00000000,3804.01580913,3804.01580913
2026-02-26T06:23:15Z,5016.60247515,-3.38630391,5013.21617124,1205.17122267,0.00000000,3806.97241634,3806.97241634
2026-02-26T06:23:52Z,5016.60247515,-5.50893026,5011.09354489,1205.82004738,0.00000000,3803.69665719,3803.69665719
2026-02-26T06:24:32Z,5016.60247515,-4.06442498,5012.53805017,1205.51842816,0.00000000,3805.61751545,3805.61751545
2026-02-26T06:25:09Z,5016.60247515,-3.74591777,5012.85655738,1205.38031085,0.00000000,3806.25198178,3806.25198178
2026-02-26T06:25:49Z,5016.60247515,-1.15029879,5015.45217636,1204.69028358,0.00000000,3809.29923267,3809.29923267
2026-02-26T06:26:29Z,5016.60247515,-0.01989465,5016.58258050,1204.45709352,0.00000000,3810.77343509,3810.77343509
2026-02-26T06:26:40Z,5016.60247515,0.37871803,5016.98119318,1204.34404921,0.00000000,3811.47338001,3811.47338001
2026-02-26T06:26:51Z,5016.60247515,1.22498756,5017.82746271,1204.04602725,0.00000000,3812.10616947,3812.10616947
2026-02-26T06:27:57Z,5016.60247515,-0.00998346,5016.59249169,1204.27259757,0.00000000,3811.32745698,3811.32745698
2026-02-26T06:28:08Z,5016.60247515,-0.45535137,5016.14712378,1204.42275627,0.00000000,3811.27509491,3811.27509491
